# Der folgende Quellcode ist gemeinfrei bzw. steht unter Liz. „CC0 1.0 Verzicht auf das Copyright“
# (gegen freundliche Nennung des Verbreitungsweges habe ich nat. keine Einwände)
# Auszug der WHO Daten von https://covid19.who.int/WHO-COVID-19-global-data.csv als HereDoc mit Delimiter "EndOfData"
# (als Separator wurde Komma durch Semikolon getauscht um Verwechslung zum deut. Dezimaltrenner zu vermeiden)
#
# 1. Spalte: Date_reported 
# 2. Spalte: Country_code 
# 3. Spalte: Country 
# 4. Spalte: WHO_region 
# 5. Spalte: New_cases 
# 6. Spalte: Cumulative_cases 
# 7. Spalte: New_deaths 
# 8. Spalte: Cumulative_deaths
2020-03-11;DE;Germany;EURO;0;1075;0;23
2020-03-12;DE;Germany;EURO;0;1075;0;23
2020-03-13;DE;Germany;EURO;0;1075;0;23
2020-03-14;DE;Germany;EURO;0;1075;0;23
2020-03-15;DE;Germany;EURO;6441;7516;84;107
2020-03-16;DE;Germany;EURO;0;7516;0;107
2020-03-17;DE;Germany;EURO;0;7516;0;107
2020-03-18;DE;Germany;EURO;0;7516;0;107
2020-03-19;DE;Germany;EURO;0;7516;0;107
2020-03-20;DE;Germany;EURO;0;7516;0;107
2020-03-21;DE;Germany;EURO;0;7516;0;107
2020-03-22;DE;Germany;EURO;22407;29923;479;586
2020-03-23;DE;Germany;EURO;0;29923;0;586
2020-03-24;DE;Germany;EURO;0;29923;0;586
2020-03-25;DE;Germany;EURO;0;29923;0;586
2020-03-26;DE;Germany;EURO;0;29923;0;586
2020-03-27;DE;Germany;EURO;0;29923;0;586
2020-03-28;DE;Germany;EURO;0;29923;0;586
2020-03-29;DE;Germany;EURO;33981;63904;1459;2045
2020-03-30;DE;Germany;EURO;0;63904;0;2045
2020-03-31;DE;Germany;EURO;0;63904;0;2045
2020-04-01;DE;Germany;EURO;0;63904;0;2045
2020-04-02;DE;Germany;EURO;0;63904;0;2045
2020-04-03;DE;Germany;EURO;0;63904;0;2045
2020-04-04;DE;Germany;EURO;0;63904;0;2045
2020-04-05;DE;Germany;EURO;36067;99971;2273;4318
2020-04-06;DE;Germany;EURO;0;99971;0;4318
2020-04-07;DE;Germany;EURO;0;99971;0;4318
2020-04-08;DE;Germany;EURO;0;99971;0;4318
2020-04-09;DE;Germany;EURO;0;99971;0;4318
2020-04-10;DE;Germany;EURO;0;99971;0;4318
2020-04-11;DE;Germany;EURO;0;99971;0;4318
2020-04-12;DE;Germany;EURO;27145;127116;1878;6196
2020-04-13;DE;Germany;EURO;0;127116;0;6196
2020-04-14;DE;Germany;EURO;0;127116;0;6196
2020-04-15;DE;Germany;EURO;0;127116;0;6196
2020-04-16;DE;Germany;EURO;0;127116;0;6196
2020-04-17;DE;Germany;EURO;0;127116;0;6196
2020-04-18;DE;Germany;EURO;0;127116;0;6196
2020-04-19;DE;Germany;EURO;17345;144461;1226;7422
2020-04-20;DE;Germany;EURO;0;144461;0;7422
2020-04-21;DE;Germany;EURO;0;144461;0;7422
2020-04-22;DE;Germany;EURO;0;144461;0;7422
2020-04-23;DE;Germany;EURO;0;144461;0;7422
2020-04-24;DE;Germany;EURO;0;144461;0;7422
2020-04-25;DE;Germany;EURO;0;144461;0;7422
2020-04-26;DE;Germany;EURO;12351;156812;727;8149
2020-04-27;DE;Germany;EURO;0;156812;0;8149
2020-04-28;DE;Germany;EURO;0;156812;0;8149
2020-04-29;DE;Germany;EURO;0;156812;0;8149
2020-04-30;DE;Germany;EURO;0;156812;0;8149
2020-05-01;DE;Germany;EURO;0;156812;0;8149
2020-05-02;DE;Germany;EURO;0;156812;0;8149
2020-05-03;DE;Germany;EURO;7442;164254;388;8537
2020-05-04;DE;Germany;EURO;0;164254;0;8537
2020-05-05;DE;Germany;EURO;0;164254;0;8537
2020-05-06;DE;Germany;EURO;0;164254;0;8537
2020-05-07;DE;Germany;EURO;0;164254;0;8537
2020-05-08;DE;Germany;EURO;0;164254;0;8537
2020-05-09;DE;Germany;EURO;0;164254;0;8537
2020-05-10;DE;Germany;EURO;6243;170497;258;8795
2020-05-11;DE;Germany;EURO;0;170497;0;8795
2020-05-12;DE;Germany;EURO;0;170497;0;8795
2020-05-13;DE;Germany;EURO;0;170497;0;8795
2020-05-14;DE;Germany;EURO;0;170497;0;8795
2020-05-15;DE;Germany;EURO;0;170497;0;8795
2020-05-16;DE;Germany;EURO;0;170497;0;8795
2020-05-17;DE;Germany;EURO;4775;175272;165;8960
2020-05-18;DE;Germany;EURO;0;175272;0;8960
2020-05-19;DE;Germany;EURO;0;175272;0;8960
2020-05-20;DE;Germany;EURO;0;175272;0;8960
2020-05-21;DE;Germany;EURO;0;175272;0;8960
2020-05-22;DE;Germany;EURO;0;175272;0;8960
2020-05-23;DE;Germany;EURO;0;175272;0;8960
2020-05-24;DE;Germany;EURO;3604;178876;111;9071
2020-05-25;DE;Germany;EURO;0;178876;0;9071
2020-05-26;DE;Germany;EURO;0;178876;0;9071
2020-05-27;DE;Germany;EURO;0;178876;0;9071
2020-05-28;DE;Germany;EURO;0;178876;0;9071
2020-05-29;DE;Germany;EURO;0;178876;0;9071
2020-05-30;DE;Germany;EURO;0;178876;0;9071
2020-05-31;DE;Germany;EURO;3206;182082;65;9136
2020-06-01;DE;Germany;EURO;0;182082;0;9136
2020-06-02;DE;Germany;EURO;0;182082;0;9136
2020-06-03;DE;Germany;EURO;0;182082;0;9136
2020-06-04;DE;Germany;EURO;0;182082;0;9136
2020-06-05;DE;Germany;EURO;0;182082;0;9136
2020-06-06;DE;Germany;EURO;0;182082;0;9136
2020-06-07;DE;Germany;EURO;2354;184436;44;9180
2020-06-08;DE;Germany;EURO;0;184436;0;9180
2020-06-09;DE;Germany;EURO;0;184436;0;9180
2020-06-10;DE;Germany;EURO;0;184436;0;9180
2020-06-11;DE;Germany;EURO;0;184436;0;9180
2020-06-12;DE;Germany;EURO;0;184436;0;9180
2020-06-13;DE;Germany;EURO;0;184436;0;9180
2020-06-14;DE;Germany;EURO;2348;186784;35;9215
2020-06-15;DE;Germany;EURO;0;186784;0;9215
2020-06-16;DE;Germany;EURO;0;186784;0;9215
2020-06-17;DE;Germany;EURO;0;186784;0;9215
2020-06-18;DE;Germany;EURO;0;186784;0;9215
2020-06-19;DE;Germany;EURO;0;186784;0;9215
2020-06-20;DE;Germany;EURO;0;186784;0;9215
2020-06-21;DE;Germany;EURO;4192;190976;41;9256
2020-06-22;DE;Germany;EURO;0;190976;0;9256
2020-06-23;DE;Germany;EURO;0;190976;0;9256
2020-06-24;DE;Germany;EURO;0;190976;0;9256
2020-06-25;DE;Germany;EURO;0;190976;0;9256
2020-06-26;DE;Germany;EURO;0;190976;0;9256
2020-06-27;DE;Germany;EURO;0;190976;0;9256
2020-06-28;DE;Germany;EURO;3167;194143;21;9277
2020-06-29;DE;Germany;EURO;0;194143;0;9277
2020-06-30;DE;Germany;EURO;0;194143;0;9277
2020-07-01;DE;Germany;EURO;0;194143;0;9277
2020-07-02;DE;Germany;EURO;0;194143;0;9277
2020-07-03;DE;Germany;EURO;0;194143;0;9277
2020-07-04;DE;Germany;EURO;0;194143;0;9277
2020-07-05;DE;Germany;EURO;2691;196834;26;9303
2020-07-06;DE;Germany;EURO;0;196834;0;9303
2020-07-07;DE;Germany;EURO;0;196834;0;9303
2020-07-08;DE;Germany;EURO;0;196834;0;9303
2020-07-09;DE;Germany;EURO;0;196834;0;9303
2020-07-10;DE;Germany;EURO;0;196834;0;9303
2020-07-11;DE;Germany;EURO;0;196834;0;9303
2020-07-12;DE;Germany;EURO;2429;199263;25;9328
2020-07-13;DE;Germany;EURO;0;199263;0;9328
2020-07-14;DE;Germany;EURO;0;199263;0;9328
2020-07-15;DE;Germany;EURO;0;199263;0;9328
2020-07-16;DE;Germany;EURO;0;199263;0;9328
2020-07-17;DE;Germany;EURO;0;199263;0;9328
2020-07-18;DE;Germany;EURO;0;199263;0;9328
2020-07-19;DE;Germany;EURO;3044;202307;31;9359
2020-07-20;DE;Germany;EURO;0;202307;0;9359
2020-07-21;DE;Germany;EURO;0;202307;0;9359
2020-07-22;DE;Germany;EURO;0;202307;0;9359
2020-07-23;DE;Germany;EURO;0;202307;0;9359
2020-07-24;DE;Germany;EURO;0;202307;0;9359
2020-07-25;DE;Germany;EURO;0;202307;0;9359
2020-07-26;DE;Germany;EURO;3936;206243;33;9392
2020-07-27;DE;Germany;EURO;0;206243;0;9392
2020-07-28;DE;Germany;EURO;0;206243;0;9392
2020-07-29;DE;Germany;EURO;0;206243;0;9392
2020-07-30;DE;Germany;EURO;0;206243;0;9392
2020-07-31;DE;Germany;EURO;0;206243;0;9392
2020-08-01;DE;Germany;EURO;0;206243;0;9392
2020-08-02;DE;Germany;EURO;4843;211086;37;9429
2020-08-03;DE;Germany;EURO;0;211086;0;9429
2020-08-04;DE;Germany;EURO;0;211086;0;9429
2020-08-05;DE;Germany;EURO;0;211086;0;9429
2020-08-06;DE;Germany;EURO;0;211086;0;9429
2020-08-07;DE;Germany;EURO;0;211086;0;9429
2020-08-08;DE;Germany;EURO;0;211086;0;9429
2020-08-09;DE;Germany;EURO;6067;217153;34;9463
2020-08-10;DE;Germany;EURO;0;217153;0;9463
2020-08-11;DE;Germany;EURO;0;217153;0;9463
2020-08-12;DE;Germany;EURO;0;217153;0;9463
2020-08-13;DE;Germany;EURO;0;217153;0;9463
2020-08-14;DE;Germany;EURO;0;217153;0;9463
2020-08-15;DE;Germany;EURO;0;217153;0;9463
2020-08-16;DE;Germany;EURO;7971;225124;31;9494
2020-08-17;DE;Germany;EURO;0;225124;0;9494
2020-08-18;DE;Germany;EURO;0;225124;0;9494
2020-08-19;DE;Germany;EURO;0;225124;0;9494
2020-08-20;DE;Germany;EURO;0;225124;0;9494
2020-08-21;DE;Germany;EURO;0;225124;0;9494
2020-08-22;DE;Germany;EURO;0;225124;0;9494
2020-08-23;DE;Germany;EURO;9580;234704;31;9525
2020-08-24;DE;Germany;EURO;0;234704;0;9525
2020-08-25;DE;Germany;EURO;0;234704;0;9525
2020-08-26;DE;Germany;EURO;0;234704;0;9525
2020-08-27;DE;Germany;EURO;0;234704;0;9525
2020-08-28;DE;Germany;EURO;0;234704;0;9525
2020-08-29;DE;Germany;EURO;0;234704;0;9525
2020-08-30;DE;Germany;EURO;8844;243548;18;9543
2020-08-31;DE;Germany;EURO;0;243548;0;9543
2020-09-01;DE;Germany;EURO;0;243548;0;9543
2020-09-02;DE;Germany;EURO;0;243548;0;9543
2020-09-03;DE;Germany;EURO;0;243548;0;9543
2020-09-04;DE;Germany;EURO;0;243548;0;9543
2020-09-05;DE;Germany;EURO;0;243548;0;9543
2020-09-06;DE;Germany;EURO;8609;252157;35;9578
2020-09-07;DE;Germany;EURO;0;252157;0;9578
2020-09-08;DE;Germany;EURO;0;252157;0;9578
2020-09-09;DE;Germany;EURO;0;252157;0;9578
2020-09-10;DE;Germany;EURO;0;252157;0;9578
2020-09-11;DE;Germany;EURO;0;252157;0;9578
2020-09-12;DE;Germany;EURO;0;252157;0;9578
2020-09-13;DE;Germany;EURO;9785;261942;68;9646
2020-09-14;DE;Germany;EURO;0;261942;0;9646
2020-09-15;DE;Germany;EURO;0;261942;0;9646
2020-09-16;DE;Germany;EURO;0;261942;0;9646
2020-09-17;DE;Germany;EURO;0;261942;0;9646
2020-09-18;DE;Germany;EURO;0;261942;0;9646
2020-09-19;DE;Germany;EURO;0;261942;0;9646
2020-09-20;DE;Germany;EURO;12285;274227;82;9728
2020-09-21;DE;Germany;EURO;0;274227;0;9728
2020-09-22;DE;Germany;EURO;0;274227;0;9728
2020-09-23;DE;Germany;EURO;0;274227;0;9728
2020-09-24;DE;Germany;EURO;0;274227;0;9728
2020-09-25;DE;Germany;EURO;0;274227;0;9728
2020-09-26;DE;Germany;EURO;0;274227;0;9728
2020-09-27;DE;Germany;EURO;13064;287291;110;9838
2020-09-28;DE;Germany;EURO;0;287291;0;9838
2020-09-29;DE;Germany;EURO;0;287291;0;9838
2020-09-30;DE;Germany;EURO;0;287291;0;9838
2020-10-01;DE;Germany;EURO;0;287291;0;9838
2020-10-02;DE;Germany;EURO;0;287291;0;9838
2020-10-03;DE;Germany;EURO;0;287291;0;9838
2020-10-04;DE;Germany;EURO;15946;303237;121;9959
2020-10-05;DE;Germany;EURO;0;303237;0;9959
2020-10-06;DE;Germany;EURO;0;303237;0;9959
2020-10-07;DE;Germany;EURO;0;303237;0;9959
2020-10-08;DE;Germany;EURO;0;303237;0;9959
2020-10-09;DE;Germany;EURO;0;303237;0;9959
2020-10-10;DE;Germany;EURO;0;303237;0;9959
2020-10-11;DE;Germany;EURO;26145;329382;247;10206
2020-10-12;DE;Germany;EURO;0;329382;0;10206
2020-10-13;DE;Germany;EURO;0;329382;0;10206
2020-10-14;DE;Germany;EURO;0;329382;0;10206
2020-10-15;DE;Germany;EURO;0;329382;0;10206
2020-10-16;DE;Germany;EURO;0;329382;0;10206
2020-10-17;DE;Germany;EURO;0;329382;0;10206
2020-10-18;DE;Germany;EURO;42031;371413;464;10670
2020-10-19;DE;Germany;EURO;0;371413;0;10670
2020-10-20;DE;Germany;EURO;0;371413;0;10670
2020-10-21;DE;Germany;EURO;0;371413;0;10670
2020-10-22;DE;Germany;EURO;0;371413;0;10670
2020-10-23;DE;Germany;EURO;0;371413;0;10670
2020-10-24;DE;Germany;EURO;0;371413;0;10670
2020-10-25;DE;Germany;EURO;74792;446205;1015;11685
2020-10-26;DE;Germany;EURO;0;446205;0;11685
2020-10-27;DE;Germany;EURO;0;446205;0;11685
2020-10-28;DE;Germany;EURO;0;446205;0;11685
2020-10-29;DE;Germany;EURO;0;446205;0;11685
2020-10-30;DE;Germany;EURO;0;446205;0;11685
2020-10-31;DE;Germany;EURO;0;446205;0;11685
2020-11-01;DE;Germany;EURO;111009;557214;1621;13306
2020-11-02;DE;Germany;EURO;0;557214;0;13306
2020-11-03;DE;Germany;EURO;0;557214;0;13306
2020-11-04;DE;Germany;EURO;0;557214;0;13306
2020-11-05;DE;Germany;EURO;0;557214;0;13306
2020-11-06;DE;Germany;EURO;0;557214;0;13306
2020-11-07;DE;Germany;EURO;0;557214;0;13306
2020-11-08;DE;Germany;EURO;125692;682906;1910;15216
2020-11-09;DE;Germany;EURO;0;682906;0;15216
2020-11-10;DE;Germany;EURO;0;682906;0;15216
2020-11-11;DE;Germany;EURO;0;682906;0;15216
2020-11-12;DE;Germany;EURO;0;682906;0;15216
2020-11-13;DE;Germany;EURO;0;682906;0;15216
2020-11-14;DE;Germany;EURO;0;682906;0;15216
2020-11-15;DE;Germany;EURO;127862;810768;2536;17752
2020-11-16;DE;Germany;EURO;0;810768;0;17752
2020-11-17;DE;Germany;EURO;0;810768;0;17752
2020-11-18;DE;Germany;EURO;0;810768;0;17752
2020-11-19;DE;Germany;EURO;0;810768;0;17752
2020-11-20;DE;Germany;EURO;0;810768;0;17752
2020-11-21;DE;Germany;EURO;0;810768;0;17752
2020-11-22;DE;Germany;EURO;128400;939168;3226;20978
2020-11-23;DE;Germany;EURO;0;939168;0;20978
2020-11-24;DE;Germany;EURO;0;939168;0;20978
2020-11-25;DE;Germany;EURO;0;939168;0;20978
2020-11-26;DE;Germany;EURO;0;939168;0;20978
2020-11-27;DE;Germany;EURO;0;939168;0;20978
2020-11-28;DE;Germany;EURO;0;939168;0;20978
2020-11-29;DE;Germany;EURO;123122;1062290;3601;24579
2020-11-30;DE;Germany;EURO;0;1062290;0;24579
2020-12-01;DE;Germany;EURO;0;1062290;0;24579
2020-12-02;DE;Germany;EURO;0;1062290;0;24579
2020-12-03;DE;Germany;EURO;0;1062290;0;24579
2020-12-04;DE;Germany;EURO;0;1062290;0;24579
2020-12-05;DE;Germany;EURO;0;1062290;0;24579
2020-12-06;DE;Germany;EURO;128258;1190548;4480;29059
2020-12-07;DE;Germany;EURO;0;1190548;0;29059
2020-12-08;DE;Germany;EURO;0;1190548;0;29059
2020-12-09;DE;Germany;EURO;0;1190548;0;29059
2020-12-10;DE;Germany;EURO;0;1190548;0;29059
2020-12-11;DE;Germany;EURO;0;1190548;0;29059
2020-12-12;DE;Germany;EURO;0;1190548;0;29059
2020-12-13;DE;Germany;EURO;156213;1346761;5762;34821
2020-12-14;DE;Germany;EURO;0;1346761;0;34821
2020-12-15;DE;Germany;EURO;0;1346761;0;34821
2020-12-16;DE;Germany;EURO;0;1346761;0;34821
2020-12-17;DE;Germany;EURO;0;1346761;0;34821
2020-12-18;DE;Germany;EURO;0;1346761;0;34821
2020-12-19;DE;Germany;EURO;0;1346761;0;34821
2020-12-20;DE;Germany;EURO;174589;1521350;6460;41281
2020-12-21;DE;Germany;EURO;0;1521350;0;41281
2020-12-22;DE;Germany;EURO;0;1521350;0;41281
2020-12-23;DE;Germany;EURO;0;1521350;0;41281
2020-12-24;DE;Germany;EURO;0;1521350;0;41281
2020-12-25;DE;Germany;EURO;0;1521350;0;41281
2020-12-26;DE;Germany;EURO;0;1521350;0;41281
2020-12-27;DE;Germany;EURO;138828;1660178;5728;47009
2020-12-28;DE;Germany;EURO;0;1660178;0;47009
2020-12-29;DE;Germany;EURO;0;1660178;0;47009
2020-12-30;DE;Germany;EURO;0;1660178;0;47009
2020-12-31;DE;Germany;EURO;0;1660178;0;47009
2021-01-01;DE;Germany;EURO;0;1660178;0;47009
2021-01-02;DE;Germany;EURO;0;1660178;0;47009
2021-01-03;DE;Germany;EURO;122953;1783131;5744;52753
2021-01-04;DE;Germany;EURO;0;1783131;0;52753
2021-01-05;DE;Germany;EURO;0;1783131;0;52753
2021-01-06;DE;Germany;EURO;0;1783131;0;52753
2021-01-07;DE;Germany;EURO;0;1783131;0;52753
2021-01-08;DE;Germany;EURO;0;1783131;0;52753
2021-01-09;DE;Germany;EURO;0;1783131;0;52753
2021-01-10;DE;Germany;EURO;145505;1928636;5759;58512
2021-01-11;DE;Germany;EURO;0;1928636;0;58512
2021-01-12;DE;Germany;EURO;0;1928636;0;58512
2021-01-13;DE;Germany;EURO;0;1928636;0;58512
2021-01-14;DE;Germany;EURO;0;1928636;0;58512
2021-01-15;DE;Germany;EURO;0;1928636;0;58512
2021-01-16;DE;Germany;EURO;0;1928636;0;58512
2021-01-17;DE;Germany;EURO;118929;2047565;5096;63608
2021-01-18;DE;Germany;EURO;0;2047565;0;63608
2021-01-19;DE;Germany;EURO;0;2047565;0;63608
2021-01-20;DE;Germany;EURO;0;2047565;0;63608
2021-01-21;DE;Germany;EURO;0;2047565;0;63608
2021-01-22;DE;Germany;EURO;0;2047565;0;63608
2021-01-23;DE;Germany;EURO;0;2047565;0;63608
2021-01-24;DE;Germany;EURO;95553;2143118;4107;67715
2021-01-25;DE;Germany;EURO;0;2143118;0;67715
2021-01-26;DE;Germany;EURO;0;2143118;0;67715
2021-01-27;DE;Germany;EURO;0;2143118;0;67715
2021-01-28;DE;Germany;EURO;0;2143118;0;67715
2021-01-29;DE;Germany;EURO;0;2143118;0;67715
2021-01-30;DE;Germany;EURO;0;2143118;0;67715
2021-01-31;DE;Germany;EURO;78172;2221290;3102;70817
2021-02-01;DE;Germany;EURO;0;2221290;0;70817
2021-02-02;DE;Germany;EURO;0;2221290;0;70817
2021-02-03;DE;Germany;EURO;0;2221290;0;70817
2021-02-04;DE;Germany;EURO;0;2221290;0;70817
2021-02-05;DE;Germany;EURO;0;2221290;0;70817
2021-02-06;DE;Germany;EURO;0;2221290;0;70817
2021-02-07;DE;Germany;EURO;64596;2285886;2268;73085
2021-02-08;DE;Germany;EURO;0;2285886;0;73085
2021-02-09;DE;Germany;EURO;0;2285886;0;73085
2021-02-10;DE;Germany;EURO;0;2285886;0;73085
2021-02-11;DE;Germany;EURO;0;2285886;0;73085
2021-02-12;DE;Germany;EURO;0;2285886;0;73085
2021-02-13;DE;Germany;EURO;0;2285886;0;73085
2021-02-14;DE;Germany;EURO;50827;2336713;1680;74765
2021-02-15;DE;Germany;EURO;0;2336713;0;74765
2021-02-16;DE;Germany;EURO;0;2336713;0;74765
2021-02-17;DE;Germany;EURO;0;2336713;0;74765
2021-02-18;DE;Germany;EURO;0;2336713;0;74765
2021-02-19;DE;Germany;EURO;0;2336713;0;74765
2021-02-20;DE;Germany;EURO;0;2336713;0;74765
2021-02-21;DE;Germany;EURO;52329;2389042;1478;76243
2021-02-22;DE;Germany;EURO;0;2389042;0;76243
2021-02-23;DE;Germany;EURO;0;2389042;0;76243
2021-02-24;DE;Germany;EURO;0;2389042;0;76243
2021-02-25;DE;Germany;EURO;0;2389042;0;76243
2021-02-26;DE;Germany;EURO;0;2389042;0;76243
2021-02-27;DE;Germany;EURO;0;2389042;0;76243
2021-02-28;DE;Germany;EURO;56356;2445398;1227;77470
2021-03-01;DE;Germany;EURO;0;2445398;0;77470
2021-03-02;DE;Germany;EURO;0;2445398;0;77470
2021-03-03;DE;Germany;EURO;0;2445398;0;77470
2021-03-04;DE;Germany;EURO;0;2445398;0;77470
2021-03-05;DE;Germany;EURO;0;2445398;0;77470
2021-03-06;DE;Germany;EURO;0;2445398;0;77470
2021-03-07;DE;Germany;EURO;58425;2503823;1049;78519
2021-03-08;DE;Germany;EURO;0;2503823;0;78519
2021-03-09;DE;Germany;EURO;0;2503823;0;78519
2021-03-10;DE;Germany;EURO;0;2503823;0;78519
2021-03-11;DE;Germany;EURO;0;2503823;0;78519
2021-03-12;DE;Germany;EURO;0;2503823;0;78519
2021-03-13;DE;Germany;EURO;0;2503823;0;78519
2021-03-14;DE;Germany;EURO;71391;2575214;1104;79623
2021-03-15;DE;Germany;EURO;0;2575214;0;79623
2021-03-16;DE;Germany;EURO;0;2575214;0;79623
2021-03-17;DE;Germany;EURO;0;2575214;0;79623
2021-03-18;DE;Germany;EURO;0;2575214;0;79623
2021-03-19;DE;Germany;EURO;0;2575214;0;79623
2021-03-20;DE;Germany;EURO;0;2575214;0;79623
2021-03-21;DE;Germany;EURO;92610;2667824;1277;80900
2021-03-22;DE;Germany;EURO;0;2667824;0;80900
2021-03-23;DE;Germany;EURO;0;2667824;0;80900
2021-03-24;DE;Germany;EURO;0;2667824;0;80900
2021-03-25;DE;Germany;EURO;0;2667824;0;80900
2021-03-26;DE;Germany;EURO;0;2667824;0;80900
2021-03-27;DE;Germany;EURO;0;2667824;0;80900
2021-03-28;DE;Germany;EURO;116309;2784133;1526;82426
2021-03-29;DE;Germany;EURO;0;2784133;0;82426
2021-03-30;DE;Germany;EURO;0;2784133;0;82426
2021-03-31;DE;Germany;EURO;0;2784133;0;82426
2021-04-01;DE;Germany;EURO;0;2784133;0;82426
2021-04-02;DE;Germany;EURO;0;2784133;0;82426
2021-04-03;DE;Germany;EURO;0;2784133;0;82426
2021-04-04;DE;Germany;EURO;110007;2894140;1590;84016
2021-04-05;DE;Germany;EURO;0;2894140;0;84016
2021-04-06;DE;Germany;EURO;0;2894140;0;84016
2021-04-07;DE;Germany;EURO;0;2894140;0;84016
2021-04-08;DE;Germany;EURO;0;2894140;0;84016
2021-04-09;DE;Germany;EURO;0;2894140;0;84016
2021-04-10;DE;Germany;EURO;0;2894140;0;84016
2021-04-11;DE;Germany;EURO;118188;3012328;1582;85598
2021-04-12;DE;Germany;EURO;0;3012328;0;85598
2021-04-13;DE;Germany;EURO;0;3012328;0;85598
2021-04-14;DE;Germany;EURO;0;3012328;0;85598
2021-04-15;DE;Germany;EURO;0;3012328;0;85598
2021-04-16;DE;Germany;EURO;0;3012328;0;85598
2021-04-17;DE;Germany;EURO;0;3012328;0;85598
2021-04-18;DE;Germany;EURO;142021;3154349;1627;87225
2021-04-19;DE;Germany;EURO;0;3154349;0;87225
